,year,month,day,country,region,province_or_state,city,lat,lon,attacktype1,target_type1,group_name,total_perps,weapon_type1,total_killed,total_wounded,deadly_score
884,1971,5,17,East Germany (GDR),Eastern Europe,Berlin,Berlin,52.50153,13.401851,Facility/Infrastructure Attack,Police,Unknown,-1,Incendiary,-1,-1,-1
885,1971,5,17,Iran,Middle East & North Africa,Khuzestan,Ahvaz,31.285506,48.643416,Unknown,Transportation,Unknown,-1,Unknown,-1,-1,-1
886,1971,5,18,East Germany (GDR),Eastern Europe,Berlin,Berlin,52.50153,13.401851,Facility/Infrastructure Attack,Police,Unknown,-1,Incendiary,-1,-1,-1
887,1971,5,18,East Germany (GDR),Eastern Europe,Berlin,Berlin,52.50153,13.401851,Facility/Infrastructure Attack,Police,Unknown,-1,Incendiary,-1,-1,-1
888,1971,5,18,East Germany (GDR),Eastern Europe,Berlin,Berlin,52.50153,13.401851,Facility/Infrastructure Attack,Police,Unknown,-1,Incendiary,-1,-1,-1
889,1971,5,19,United States,North America,New York,New York City,40.697132,-73.931351,Armed Assault,Police,Black Liberation Army,-99,Firearms,0,2,2
890,1971,5,20,United States,North America,California,San Jose,37.338475,-121.885794,Facility/Infrastructure Attack,Business,Unknown,-1,Incendiary,0,0,0
891,1971,5,21,United States,North America,New York,New York City,40.697132,-73.931351,Assassination,Police,Black Liberation Army,-1,Firearms,2,0,4
892,1971,5,21,United States,North America,California,San Bruno,37.625511,-122.432556,Facility/Infrastructure Attack,Journalists & Media,Left-Wing Militants,2,Incendiary,0,0,0
893,1971,5,22,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Assassination,Military,Official Irish Republican Army (OIRA),-1,Firearms,1,-1,-1
894,1971,5,23,Argentina,South America,Cordoba,Cordoba,-31.399301,-64.182129,Hostage Taking (Kidnapping),Business,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),3,Unknown,0,0,0
895,1971,5,23,United States,North America,California,Oakland,37.791927,-122.225906,Bombing/Explosion,Business,Unknown,-1,Explosives,0,0,0
896,1971,5,25,United States,North America,California,Walnut Creek,37.90118,-122.061628,Bombing/Explosion,Utilities,Unknown,-1,Explosives,0,0,0
897,1971,5,25,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Bombing/Explosion,Military,Irish Republican Army (IRA),-1,Explosives,1,-1,-1
898,1971,5,28,United States,North America,Illinois,Bedford Park,41.77033,-87.81852,Bombing/Explosion,Police,Black Nationalists,-99,Explosives,0,0,0
899,1971,5,29,Spain,Western Europe,Gipuzcoa,Donostia-San Sebastian,43.291618,-1.977903,Hostage Taking (Kidnapping),Government (Diplomatic),Basque Fatherland and Freedom (ETA),-1,Unknown,0,0,0
900,1971,5,29,United States,North America,Illinois,Cairo,37.002437,-89.171826,Armed Assault,Police,Black Nationalists,-99,Firearms,0,3,3
901,1971,6,3,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Business,Unknown,-1,Explosives,0,0,0
902,1971,6,4,Spain,Western Europe,Valencia,Miramar,38.951603,-0.138765,Bombing/Explosion,Telecommunication,Catalan Liberation Front (FAC),-1,Explosives,-1,-1,-1
903,1971,6,5,United States,North America,New York,New York City,40.697132,-73.931351,Armed Assault,Business,Black Liberation Army,4,Firearms,1,0,2
904,1971,6,6,Spain,Western Europe,Unknown,Unknown,0.0,0.0,Bombing/Explosion,Utilities,Catalan Liberation Front (FAC),-1,Explosives,0,0,0
905,1971,6,6,United States,North America,California,Menlo Park,37.454697,-122.177909,Bombing/Explosion,Business,Unknown,-1,Explosives,0,0,0
906,1971,6,10,United States,North America,California,Petaluma,38.232471,-122.644448,Bombing/Explosion,Business,Unknown,-1,Explosives,0,0,0
907,1971,6,11,South Yemen,Middle East & North Africa,Adan,Aden,12.825647,44.846416,Bombing/Explosion,Maritime,Popular Front for the Liberation of Palestine (PFLP),-1,Explosives,0,0,0
908,1971,6,11,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Journalists & Media,Chicano Radicals,-99,Explosives,0,0,0
909,1971,6,11,United States,North America,California,Pasadena,34.13149,-118.101567,Bombing/Explosion,Journalists & Media,Chicano Radicals,-99,Explosives,0,0,0
910,1971,6,12,Spain,Western Europe,Madrid,Madrid,40.465595,-3.696263,Bombing/Explosion,Government (General),Catalan Liberation Front (FAC),-1,Explosives,0,0,0
911,1971,6,13,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Tourists,Unknown,-1,Explosives,0,0,0
912,1971,6,13,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Journalists & Media,Chicano Radicals,-99,Explosives,0,0,0
913,1971,6,15,United States,North America,California,East Los Angeles,34.022425,-118.167056,Bombing/Explosion,Government (Diplomatic),Chicano Radicals,-99,Explosives,0,0,0
914,1971,6,16,United States,North America,California,Santa Cruz,36.974025,-122.030954,Bombing/Explosion,Government (General),Chicano Radicals,-99,Explosives,0,0,0
915,1971,6,17,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Journalists & Media,Chicano Radicals,-99,Explosives,0,0,0
916,1971,6,18,United States,North America,New York,New York City,40.697132,-73.931351,Armed Assault,Business,Black Liberation Army,-1,Firearms,0,0,0
917,1971,6,21,United States,North America,California,San Jose,37.338475,-121.885794,Bombing/Explosion,Government (General),Unknown,-99,Explosives,0,0,0
918,1971,6,22,United States,North America,New York,Glen Cove,40.863958,-73.630786,Bombing/Explosion,Government (Diplomatic),Jewish Defense League (JDL),-1,Explosives,0,0,0
919,1971,6,22,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Educational Institution,Chicano Liberation Front,-99,Explosives,0,0,0
920,1971,6,22,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Educational Institution,Chicano Liberation Front,-99,Explosives,0,0,0
921,1971,6,24,United States,North America,California,Oakland,37.791927,-122.225906,Bombing/Explosion,Business,Unknown,-1,Explosives,0,0,0
922,1971,6,24,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Educational Institution,Chicano Liberation Front,-99,Explosives,0,0,0
923,1971,6,25,United States,North America,New York,Freeport,40.658455,-73.587219,Facility/Infrastructure Attack,Government (General),Left-Wing Militants,-99,Incendiary,0,0,0
924,1971,6,26,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Business,Unknown,-1,Explosives,0,0,0
925,1971,7,0,Spain,Western Europe,Biscay,Bilbao,43.258434,-2.921819,Bombing/Explosion,Business,Revolutionary Communist League (LCR) (Spain),-1,Explosives,0,0,0
926,1971,7,0,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Business,Secret Cuban Government,-1,Explosives,0,0,0
927,1971,7,1,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Military,Chicano Liberation Front,1,Explosives,0,0,0
928,1971,7,2,Spain,Western Europe,Navarre,Pamplona,42.815372,-1.653616,Bombing/Explosion,Business,GAC,-1,Explosives,-1,-1,-1
929,1971,7,4,United States,North America,California,San Jose,37.338475,-121.885794,Bombing/Explosion,Government (General),Unknown,-1,Explosives,0,0,0
930,1971,7,6,United States,North America,California,Montebello,34.015147,-118.122896,Facility/Infrastructure Attack,Educational Institution,Chicano Liberation Front,-99,Incendiary,0,0,0
931,1971,7,8,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Business,Chicano Liberation Front,-1,Explosives,0,0,0
932,1971,7,8,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Government (General),Chicano Liberation Front,-99,Explosives,0,0,0
933,1971,7,9,United States,North America,Rhode Island,Providence,41.823875,-71.411994,Bombing/Explosion,Government (General),Left-Wing Militants,2,Explosives,0,0,0
934,1971,7,9,United States,North America,California,San Diego,32.715695,-117.161719,Bombing/Explosion,Government (General),Left-Wing Militants,-99,Explosives,0,0,0
935,1971,7,12,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Assassination,Military,Irish Republican Army (IRA),-1,Firearms,1,-1,-1
936,1971,7,14,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Assassination,Military,Irish Republican Army (IRA),-1,Firearms,1,-1,-1
937,1971,7,17,Spain,Western Europe,Gipuzcoa,Eibar,43.18418,-2.473289,Bombing/Explosion,Private Citizens & Property,Unknown,-1,Explosives,-1,-1,-1
938,1971,7,18,Spain,Western Europe,Madrid,Madrid,40.465595,-3.696263,Bombing/Explosion,Transportation,Catalan Liberation Front (FAC),-1,Explosives,-1,-1,-1
939,1971,7,18,Spain,Western Europe,Lerida,Lerida,41.614152,0.625783,Bombing/Explosion,Utilities,Catalan Liberation Front (FAC),-1,Explosives,-1,-1,-1
940,1971,7,18,United States,North America,California,Los Angeles,34.042309,-118.141507,Bombing/Explosion,Business,Chicano Liberation Front,-99,Explosives,0,0,0
941,1971,7,21,United States,North America,California,San Francisco,37.755363,-122.443352,Hostage Taking (Barricade Incident),Business,Black Liberation Army,0,Firearms,0,0,0
942,1971,7,24,United States,North America,California,Santa Cruz,36.999276,-122.003482,Bombing/Explosion,Military,Left-Wing Militants,-99,Explosives,0,0,0
943,1971,7,25,United States,North America,New York,New York City,40.697132,-73.931351,Armed Assault,Government (Diplomatic),Jewish Defense League (JDL),-1,Incendiary,0,0,0
944,1971,7,27,Turkey,Middle East & North Africa,Izmir,Selcuk,37.950322,27.373266,Bombing/Explosion,Business,RYF,-1,Explosives,-1,-1,-1
945,1971,7,28,Argentina,South America,Cordoba,Cordoba,-31.399301,-64.182129,Assassination,Military,Peronist Armed Forces (FAP),-1,Unknown,1,0,2
946,1971,7,28,United States,North America,California,Ben Lomond,37.089185,-122.086756,Facility/Infrastructure Attack,Business,Left-Wing Militants,-99,Incendiary,0,0,0
947,1971,7,29,Spain,Western Europe,Barcelona,Barcelona,41.400635,2.150913,Bombing/Explosion,Business,Revolutionary Communist League (LCR) (Spain),-1,Explosives,0,0,0
948,1971,7,30,United States,North America,California,Beverly Hills,34.081074,-118.394081,Bombing/Explosion,Business,Jewish Defense League (JDL),-1,Explosives,0,0,0
949,1971,8,8,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Assassination,Military,Irish Republican Army (IRA),-1,Firearms,1,-1,-1
950,1971,8,9,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Bombing/Explosion,Business,Irish Republican Extremists,-1,Explosives,1,-1,-1
951,1971,8,9,United Kingdom,Western Europe,Northern Ireland,Clady,54.794884,-7.537385,Assassination,Military,Irish Republican Army (IRA),-1,Firearms,1,-1,-1
952,1971,8,10,United Kingdom,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,Assassination,Military,Irish Republican Army (IRA),-1,Firearms,1,-1,-1
953,1971,8,11,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Business,Jewish Defense League (JDL),-1,Explosives,0,0,0
954,1971,8,11,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Assassination,Private Citizens & Property,Unknown,-1,Firearms,1,-1,-1
955,1971,8,11,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Assassination,Private Citizens & Property,Irish Republican Extremists,-1,Firearms,1,-1,-1
956,1971,8,12,United States,North America,Pennsylvania,Pittsburgh,40.438335,-79.997459,Bombing/Explosion,Business,Unknown,-1,Explosives,0,0,0
957,1971,8,14,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Assassination,Military,Official Irish Republican Army (OIRA),-1,Firearms,1,-1,-1
958,1971,8,15,United States,North America,Georgia,Fayetteville,33.44865,-84.454564,Unknown,Police,Black Liberation Army,-1,Unknown,1,0,2
959,1971,8,15,United States,North America,Georgia,Atlanta,33.764496,-84.432083,Armed Assault,Business,Black Liberation Army,-1,Firearms,1,0,2
960,1971,8,15,United States,North America,Vermont,Vernon,42.761624,-72.511495,Armed Assault,Utilities,Unknown,1,Firearms,0,1,1
961,1971,8,18,United States,North America,Ohio,Cleveland,41.479561,-81.675461,Bombing/Explosion,Violent Political Party,Unknown,-1,Explosives,0,0,0
962,1971,8,22,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Business,Armed Revolutionary Independence Movement (MIRA),-1,Explosives,0,0,0
963,1971,8,22,United States,North America,New Jersey,Hoboken,40.74617,-74.032814,Facility/Infrastructure Attack,Business,Armed Revolutionary Independence Movement (MIRA),-1,Incendiary,0,0,0
964,1971,8,22,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Business,Armed Revolutionary Independence Movement (MIRA),-1,Explosives,0,0,0
965,1971,8,22,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Business,Armed Revolutionary Independence Movement (MIRA),-1,Explosives,0,0,0
966,1971,8,22,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Business,Armed Revolutionary Independence Movement (MIRA),-1,Explosives,0,0,0
967,1971,8,22,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Business,Armed Revolutionary Independence Movement (MIRA),-1,Explosives,0,0,0
968,1971,8,22,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Business,Armed Revolutionary Independence Movement (MIRA),-1,Explosives,0,0,0
969,1971,8,22,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Business,Armed Revolutionary Independence Movement (MIRA),-1,Explosives,0,0,0
970,1971,8,22,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Business,Armed Revolutionary Independence Movement (MIRA),-1,Explosives,0,0,0
971,1971,8,22,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Business,Armed Revolutionary Independence Movement (MIRA),-1,Explosives,0,0,0
972,1971,8,23,United States,North America,New Jersey,Hoboken,40.74617,-74.032814,Facility/Infrastructure Attack,Business,Armed Revolutionary Independence Movement (MIRA),-1,Incendiary,0,0,0
973,1971,8,23,United States,North America,New Jersey,Hoboken,40.74617,-74.032814,Facility/Infrastructure Attack,Business,Armed Revolutionary Independence Movement (MIRA),-1,Incendiary,0,0,0
974,1971,8,23,United States,North America,New Jersey,Hoboken,40.74617,-74.032814,Facility/Infrastructure Attack,Business,Armed Revolutionary Independence Movement (MIRA),-1,Incendiary,0,0,0
975,1971,8,23,United States,North America,New Jersey,Hoboken,40.74617,-74.032814,Facility/Infrastructure Attack,Business,Armed Revolutionary Independence Movement (MIRA),-1,Incendiary,0,0,0
976,1971,8,23,United States,North America,New Jersey,Hoboken,40.74617,-74.032814,Facility/Infrastructure Attack,Business,Armed Revolutionary Independence Movement (MIRA),-1,Incendiary,0,0,0
977,1971,8,23,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Educational Institution,White extremists,-99,Explosives,0,0,0
978,1971,8,23,United States,North America,New York,New York City,40.697132,-73.931351,Armed Assault,Business,Black Liberation Army,4,Firearms,0,0,0
979,1971,8,24,Spain,Western Europe,Madrid,Madrid,40.465595,-3.696263,Bombing/Explosion,Airports & Aircraft,Unknown,-1,Explosives,0,0,0
980,1971,8,24,United States,North America,Indiana,Hammond,41.583193,-87.499736,Facility/Infrastructure Attack,Government (General),Unknown,-1,Incendiary,0,0,0
981,1971,8,24,Spain,Western Europe,Madrid,Madrid,40.465595,-3.696263,Bombing/Explosion,Airports & Aircraft,Black September,-1,Explosives,0,0,0
982,1971,8,25,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Assassination,Military,Irish Republican Army (IRA),-1,Firearms,1,-1,-1
983,1971,8,25,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Bombing/Explosion,Business,Irish Republican Army (IRA),-1,Explosives,1,-1,-1
984,1971,8,27,United States,North America,California,Los Angeles,34.097866,-118.407379,Facility/Infrastructure Attack,Business,Chicano Liberation Front,-1,Incendiary,0,0,0
985,1971,8,28,United States,North America,California,San Francisco,37.755363,-122.443352,Armed Assault,Police,Black Liberation Army,-1,Firearms,0,2,2
986,1971,8,28,Italy,Western Europe,Lazio,Rome,41.890961,12.490069,Hijacking,Airports & Aircraft,Popular Front for the Liberation of Palestine (PFLP),-1,Explosives,0,0,0
987,1971,8,28,United States,North America,California,San Francisco,37.755363,-122.443352,Bombing/Explosion,Police,"Weather Underground, Weathermen",-1,Explosives,-1,-1,-1
988,1971,8,28,United States,North America,California,Sacramento,38.579065,-121.491014,Bombing/Explosion,Government (General),"Weather Underground, Weathermen",-99,Explosives,0,0,0
989,1971,8,28,United States,North America,California,San Mateo,37.54703,-122.314834,Bombing/Explosion,Government (General),Black Nationalists,-99,Explosives,0,0,0
990,1971,8,29,United States,North America,California,San Francisco,37.755363,-122.443352,Armed Assault,Police,Black Liberation Army,2,Firearms,1,0,2
991,1971,8,29,United States,North America,California,Vernon,34.097866,-118.407379,Bombing/Explosion,Business,Chicano Liberation Front,-1,Explosives,0,0,0
992,1971,8,29,United States,North America,California,San Francisco,37.755363,-122.443352,Bombing/Explosion,Business,"Weather Underground, Weathermen",-1,Explosives,0,0,0
993,1971,8,29,United Kingdom,Western Europe,Northern Ireland,Crossmaglen,54.077313,-6.608787,Assassination,Military,Irish Republican Army (IRA),-1,Firearms,1,-1,-1
994,1971,8,30,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Assassination,Military,Irish Republican Army (IRA),-1,Firearms,1,-1,-1
995,1971,8,30,United States,North America,Michigan,Pontiac,42.636876,-83.288425,Bombing/Explosion,Transportation,Ku Klux Klan,5,Explosives,0,0,0
996,1971,9,0,Cambodia,Southeast Asia,Phnom Penh,Phnom Penh,11.558831,104.917445,Assassination,Government (Diplomatic),Unknown,-1,Explosives,0,0,0
997,1971,9,0,Cambodia,Southeast Asia,Phnom Penh,Phnom Penh,11.558831,104.917445,Assassination,Government (Diplomatic),Unknown,-1,Explosives,2,10,14
998,1971,9,1,United States,North America,Georgia,Columbus,32.462925,-84.987629,Bombing/Explosion,Educational Institution,White extremists,-99,Explosives,0,0,0
999,1971,9,2,United States,North America,North Carolina,Kannapolis,35.487474,-80.622003,Facility/Infrastructure Attack,Educational Institution,White extremists,3,Incendiary,0,0,0
